area,convex_area,bbox_area,major_axis_length,minor_axis_length,perimeter,equivalent_diameter,mean_intensity,solidity,eccentricity,class
2341,3142,4556,79.22739215,40.04622664,348.0782105,54.59536404,0.486961021,0.745066836,0.862850415,Atopic Dermatitis
10858,45721,65268,472.1813585,166.4273719,1426.070201,117.5790584,0.413722972,0.23748387,0.935825021,Atopic Dermatitis
29587,37914,50616,268.6817565,175.6178648,1831.02352,194.091057,0.249077251,0.780371367,0.756816161,Atopic Dermatitis
19489,36625,46398,283.3885955,143.8680113,4155.317205,157.5251265,0.311813871,0.532122867,0.861551351,Atopic Dermatitis
2048,3500,4189,76.42551312,55.96208582,504.8122292,51.06461189,0.310608,0.585142857,0.68104291,Atopic Dermatitis
13610,15385,27084,218.322273,96.77241532,717.0548699,131.6388628,0.160457467,0.884627884,0.896395617,Atopic Dermatitis
4016,15926,27118,186.6081209,116.8142831,1578.473268,71.50755213,0.500591422,0.252166269,0.779833383,Atopic Dermatitis
14717,15817,20424,256.8058081,79.81958867,645.2081528,136.8877875,0.237898636,0.930454574,0.950469803,Atopic Dermatitis
1552,2878,4690,140.1292851,20.95439537,368.6579003,44.45298385,0.328075212,0.539263377,0.988756257,Atopic Dermatitis
1347,1873,3382,84.65879977,29.7545166,258.6751442,41.41320643,0.345557942,0.719167112,0.936201414,Atopic Dermatitis
1217,1781,2418,71.79202474,26.31830876,239.5330086,39.364102,0.467577453,0.683323975,0.930382208,Atopic Dermatitis
1871,4146,6132,149.053067,30.85664372,512.2447327,48.80810576,0.460122562,0.451278341,0.978337168,Atopic Dermatitis
8463,13098,19092,261.5027153,55.36645128,639.8711037,103.8047507,0.150118532,0.64612918,0.977329456,Atopic Dermatitis
11319,32379,34800,291.7646162,167.1542705,1579.579869,120.04915,0.199946589,0.34957843,0.819619712,Atopic Dermatitis
6044,7527,10332,249.7369177,34.33996315,659.7056275,87.72376992,0.08511057,0.802975953,0.990501135,Atopic Dermatitis
4121,4306,6345,139.8813565,41.79574987,347.6812409,72.43631799,0.37219695,0.957036693,0.954317544,Atopic Dermatitis
13010,14949,20424,255.5391363,73.68042913,823.8305192,128.7044928,0.142895261,0.870292327,0.957530124,Atopic Dermatitis
1234,1509,2808,66.92111815,31.65458785,192.118795,39.63808268,0.102745742,0.817760106,0.881055215,Atopic Dermatitis
2707,2910,5312,90.97799442,46.82227472,255.8172798,58.70825706,0.077444139,0.93024055,0.857397392,Atopic Dermatitis
6347,11925,19092,217.884932,52.8934136,645.3269478,89.89578072,0.370550676,0.532243187,0.970086761,Atopic Dermatitis
8493,9617,16302,204.5959411,66.49283779,566.9360749,103.9885737,0.276222,0.883123635,0.945715432,Atopic Dermatitis
8705,10480,10656,263.1951888,46.97087018,568.0660172,105.2784415,0.3914255,0.830629771,0.983946439,Atopic Dermatitis
12213,22566,28194,288.4743744,90.60705304,1151.648845,124.6999381,0.060283148,0.541212443,0.949393056,Atopic Dermatitis
6499,9149,11223,141.0311395,72.30466696,612.7705986,90.96583865,0.069023928,0.710350858,0.858576286,Atopic Dermatitis
2666,3903,6820,99.32064918,49.14994802,369.5512986,58.26196552,0.120130005,0.68306431,0.868971961,Atopic Dermatitis
3111,3756,5734,89.64038785,51.34601969,318.8233765,62.93685902,0.081816672,0.82827476,0.81969512,Atopic Dermatitis
1670,1999,3312,109.2942427,20.50381091,288.9177849,46.11192947,0.068851007,0.835417709,0.98224514,Atopic Dermatitis
5861,9937,16401,250.7667191,67.19854557,990.6122651,86.38551367,0.127990607,0.58981584,0.963426605,Atopic Dermatitis
23794,28627,34595,201.5407457,166.620714,1285.489465,174.0559155,0.34583151,0.831173368,0.562592081,Atopic Dermatitis
10186,14499,23754,265.0531463,59.57213582,861.647799,113.8824745,0.376981352,0.702531209,0.974415206,Atopic Dermatitis
5156,11343,17272,163.0132467,108.7814124,974.6366517,81.0235959,0.54363609,0.454553469,0.744774346,Atopic Dermatitis
10614,14794,22729,211.9847547,80.10164745,792.529004,116.2504388,0.325507926,0.717453021,0.925860649,Atopic Dermatitis
14318,19605,24192,254.5090857,103.2245668,872.8772004,135.0194201,0.198537772,0.730323897,0.914058206,Atopic Dermatitis
2895,3029,5265,91.1856712,48.29916345,255.0243866,60.71267151,0.234592774,0.955760977,0.848197989,Atopic Dermatitis
1939,3127,4094,89.89045714,36.63789865,460.1848122,49.68713593,0.466118513,0.620083147,0.913167786,Atopic Dermatitis
1836,2290,2856,54.19219568,51.99357132,361.1015511,48.34943437,0.465532288,0.801746725,0.281949887,Atopic Dermatitis
22551,33148,37338,360.6893907,95.59936311,871.6223664,169.4485909,0.035797453,0.680312538,0.964235706,Atopic Dermatitis
4947,6767,11021,113.0663198,70.2948226,438.0904038,79.36445066,0.476444181,0.731047732,0.783244985,Atopic Dermatitis
22618,43022,44688,365.3738972,124.6918494,1588.708766,169.7001238,0.221538316,0.525731021,0.939964617,Atopic Dermatitis
1907,3513,5335,106.6679946,40.79950888,400.5157646,49.27542807,0.342534144,0.542840877,0.923959369,Atopic Dermatitis
2662,3282,6000,116.4398787,37.33283449,350.9238816,58.21824171,0.25463249,0.811090798,0.947208252,Atopic Dermatitis
1628,2750,3330,93.0033319,30.44251168,303.7939392,45.52838652,0.34268621,0.592,0.944911088,Atopic Dermatitis
8647,12255,22185,256.8247652,60.46600101,933.9554108,104.9271287,0.332865336,0.705589555,0.971889661,Atopic Dermatitis
3675,4341,6853,81.06080244,64.97246817,323.764502,68.40435167,0.39235106,0.846579129,0.597957817,Atopic Dermatitis
5026,8067,12654,228.298599,33.55648443,666.747258,79.99563708,0.392618986,0.623032106,0.989138712,Atopic Dermatitis
9902,19426,31780,217.2375342,106.3322714,1300.141269,112.2836496,0.43222161,0.509729229,0.872017513,Atopic Dermatitis
15403,31358,33222,386.3432105,97.26344246,1162.062013,140.0418106,0.180838473,0.491198418,0.967791264,Atopic Dermatitis
1668,2172,2720,72.8391415,38.11065406,262.8172798,46.08430927,0.182886709,0.767955801,0.852199684,Atopic Dermatitis
9726,11704,14661,197.241701,69.52001946,640.1970055,111.2813004,0.465925584,0.830997949,0.935826479,Atopic Dermatitis
1723,2135,2470,103.4131557,25.4582855,311.0243866,46.83793052,0.335907049,0.807025761,0.969224041,Atopic Dermatitis
3986,5548,7885,109.5577017,61.53567138,487.8305192,71.23996649,0.253991343,0.718457102,0.827358894,Atopic Dermatitis
32106,62559,65268,342.701801,254.2561762,3284.887661,202.1846404,0.25042453,0.513211528,0.670492108,Atopic Dermatitis
1669,2241,3834,64.21157178,39.40532311,304.3441918,46.09812144,0.271141909,0.744756805,0.789555263,Atopic Dermatitis
8286,8920,10656,240.565459,46.64379365,518.5685425,102.713499,0.032880924,0.928923767,0.981022818,Atopic Dermatitis
9461,10039,13320,252.1622309,53.20753607,541.8406204,109.7548146,0.0166411,0.942424544,0.977484944,Atopic Dermatitis
19298,31602,41160,363.3454273,87.6304264,1781.301695,156.7513213,0.325956988,0.610657553,0.970481237,Atopic Dermatitis
10096,14065,19092,249.142411,63.88498466,833.3218972,113.378245,0.14092741,0.717810167,0.966565577,Atopic Dermatitis
13064,24053,32634,282.3244245,108.4723072,1158.873196,128.9713201,0.375620098,0.543133913,0.92324508,Atopic Dermatitis
3895,8091,11590,119.7403212,69.52925685,918.5716806,70.42207059,0.416352941,0.481399085,0.814141142,Atopic Dermatitis
16423,18772,22644,263.7432254,91.48411696,637.2314934,144.6043327,0.203933964,0.874866823,0.937913912,Atopic Dermatitis
1250,1761,4130,125.8548488,14.51399438,280.5452019,39.89422804,0.213699383,0.709823964,0.993328012,Atopic Dermatitis
1035,1221,1564,49.88736393,30.14212905,192.5330086,36.30155546,0.466730026,0.847665848,0.796829912,Atopic Dermatitis
2728,3086,5928,103.623779,42.60510772,283.7817459,58.93553663,0.275969042,0.883992223,0.911566872,Atopic Dermatitis
4041,6006,12305,122.542506,53.54913965,688.1452737,71.72977764,0.396543465,0.672827173,0.899469179,Atopic Dermatitis
7549,13342,24388,226.101282,73.32217102,1068.466125,98.03920299,0.321069315,0.565807225,0.945958038,Atopic Dermatitis
3243,4137,6426,164.8258431,31.14585529,465.2670273,64.2581967,0.077922221,0.783901378,0.98198436,Atopic Dermatitis
4879,5723,9200,178.2100958,42.3042746,498.7167748,78.81710309,0.157837458,0.8525249,0.971415825,Atopic Dermatitis
5269,7959,11544,233.0459101,40.65121047,549.9594155,81.90664907,0.130727025,0.662017841,0.984668807,Atopic Dermatitis
4387,4830,7406,139.1137948,41.46180447,399.6579003,74.73755336,0.074814045,0.908281573,0.954552643,Atopic Dermatitis
1417,1776,2970,67.21106338,34.98789341,227.8111832,42.4756452,0.451885226,0.79786036,0.853820535,Atopic Dermatitis
18566,19317,22967,211.0503552,117.1317892,569.6579003,153.7496842,0.317373059,0.961122327,0.831854008,Atopic Dermatitis
8207,8286,9163,131.7303181,82.1030222,363.6396103,102.2226831,0.307203754,0.990465846,0.782009944,Atopic Dermatitis
13732,20706,26754,362.4099328,65.17595542,919.1970055,132.2275517,0.349252886,0.663189414,0.983695798,Atopic Dermatitis
21398,26616,29106,356.2585529,88.14838496,803.3797257,165.0599278,0.395879801,0.80395251,0.968906251,Atopic Dermatitis
10722,32634,53802,401.5174349,132.9991814,1310.015331,116.84038,0.190039649,0.328553043,0.943546057,Atopic Dermatitis
1499,2421,3432,117.30437,29.40075967,348.8944443,43.68736748,0.535994218,0.619165634,0.968081263,Atopic Dermatitis
10333,18949,24108,387.8538301,68.1602593,1040.499567,114.7012825,0.143667489,0.545305821,0.984437157,Atopic Dermatitis
12572,17194,17982,271.7634809,73.3659812,1030.085353,126.5194355,0.349017203,0.731185297,0.962870803,Atopic Dermatitis
1143,1495,2310,60.94258484,28.44267015,216.7167748,38.14856222,0.624674606,0.764548495,0.884409057,Atopic Dermatitis
1074,2133,4002,84.25106618,28.39106638,411.9188309,36.97917348,0.644838198,0.503516174,0.941511202,Atopic Dermatitis
24418,35078,36456,354.0063555,121.2663769,1825.792027,176.3234619,0.594344025,0.696105821,0.939498055,Atopic Dermatitis
4331,5706,8099,88.84055458,71.0836682,428.7056275,74.25900934,0.231149847,0.759025587,0.599831503,Atopic Dermatitis
8266,10010,12642,326.4095258,38.44612268,795.3036072,102.5894638,0.298160769,0.825774226,0.993039128,Atopic Dermatitis
1144,1482,1974,49.43249125,36.11261917,233.0243866,38.16524648,0.68480917,0.771929825,0.682865426,Atopic Dermatitis
14216,28734,45276,329.1888783,87.01971082,1164.305699,134.5376281,0.459569397,0.494744902,0.964427953,Atopic Dermatitis
2828,7049,11752,111.2079848,89.54834095,660.0081887,60.00601164,0.25961102,0.401191658,0.592958506,Atopic Dermatitis
20036,24030,27636,336.5155941,83.34102168,1273.417352,159.7204668,0.141512752,0.833791094,0.968847335,Atopic Dermatitis
4763,14059,27084,280.9811297,74.70131498,871.5422433,77.87451413,0.333056079,0.338786542,0.964011972,Atopic Dermatitis
14919,18289,24642,260.8952679,83.73763932,755.8772004,137.824021,0.328352505,0.815736235,0.947091849,Atopic Dermatitis
17905,25752,38500,243.3537856,115.4849626,1387.680374,150.9879268,0.603130118,0.695285803,0.880225394,Atopic Dermatitis
13913,16412,18445,171.1575484,110.2093386,774.4518395,133.0961374,0.397710034,0.847733366,0.765104775,Atopic Dermatitis
19841,32256,42846,257.3643496,147.838788,1813.710858,158.9413282,0.422204994,0.615110367,0.818551024,Atopic Dermatitis
3868,4875,8360,109.0494561,59.75016575,351.2314934,70.1775645,0.370539833,0.793435897,0.836532012,Atopic Dermatitis
8412,11541,13950,144.928917,91.75799345,657.5462479,103.4915023,0.397056631,0.728879646,0.774050286,Atopic Dermatitis
1398,1743,2340,67.52307524,31.48513705,245.9827561,42.18991448,0.472990247,0.802065404,0.884633464,Atopic Dermatitis
3582,5620,9050,200.6683853,39.64799439,591.883297,67.53328105,0.498886996,0.637366548,0.980286831,Atopic Dermatitis
4525,5814,7875,112.6096354,56.9519784,525.4518395,75.90394548,0.403710398,0.778293774,0.862681884,Atopic Dermatitis
7353,20868,22644,295.4788713,91.84850546,978.2863633,96.75810236,0.033324818,0.352357677,0.950460202,Atopic Dermatitis
1400,2041,3321,106.8131678,19.85758815,303.7939392,42.22008246,0.101765092,0.685938266,0.982566862,Atopic Dermatitis
5833,7842,11808,136.7597997,69.92956063,674.1970055,86.17892007,0.43473198,0.743815353,0.8593837,Atopic Dermatitis
19241,33612,37632,381.1821794,122.8054104,2001.349422,156.519654,0.404531961,0.572444365,0.946681879,Atopic Dermatitis
3388,3984,5336,83.80055726,56.79888228,431.2914139,65.67903454,0.262916898,0.850401606,0.735258816,Atopic Dermatitis
5680,7889,12649,149.3200251,67.06867615,545.0487732,85.04117011,0.276944172,0.719989859,0.893451023,Atopic Dermatitis
16814,21416,25578,350.0468334,69.94016912,990.9198769,146.3155826,0.304527166,0.785113934,0.979836228,Atopic Dermatitis
13695,20499,29304,234.1952071,115.0867525,1624.289501,132.0492922,0.556727697,0.66808137,0.870926228,Atopic Dermatitis
2296,2784,4572,96.56476974,32.16707878,287.9949494,54.06808666,0.095824832,0.824712644,0.942886551,Atopic Dermatitis
20853,23308,26418,259.442542,111.4849013,838.0254326,162.9443593,0.259171209,0.894671357,0.902967233,Atopic Dermatitis
4654,5706,8880,204.0333256,37.14324056,456.0243866,76.97828812,0.211686785,0.815632667,0.983290206,Atopic Dermatitis
14065,16115,22016,184.1669366,104.7501058,674.7361108,133.8212023,0.515062369,0.872789327,0.822491071,Atopic Dermatitis
1006,1098,1350,59.45097451,23.59314639,153.6984848,35.78936968,0.287373778,0.916211293,0.91788328,Atopic Dermatitis
14721,39160,44622,316.3904638,173.9741572,1453.891486,136.906389,0.23340323,0.375919305,0.835249143,Atopic Dermatitis
13418,15574,19314,260.6220162,72.16233469,608.3259018,130.707032,0.207434762,0.861564145,0.960903055,Atopic Dermatitis
2593,2921,4433,147.307572,25.27048769,364.6812409,57.45876904,0.120998407,0.887709688,0.985175564,Atopic Dermatitis
12061,25841,36186,264.1414274,155.4185353,1021.369624,123.9215161,0.417191829,0.466738903,0.80857628,Atopic Dermatitis
5075,7544,11445,141.5389629,67.69616847,490.1492783,80.38464212,0.442978106,0.672720042,0.878203888,Atopic Dermatitis
6446,8954,12640,164.4867902,66.11981457,611.0965005,90.59416154,0.238077218,0.71990172,0.91565001,Atopic Dermatitis
18173,18517,23088,247.6233383,99.75747526,616.9949494,152.1137149,0.341455997,0.981422477,0.915261725,Atopic Dermatitis
11963,18494,28054,198.1277336,113.9184915,1233.240728,123.4170356,0.36504319,0.646858441,0.818170986,Atopic Dermatitis
37572,49207,65268,365.5389828,191.6518141,1710.028571,218.7193548,0.100790766,0.763549901,0.851534085,Atopic Dermatitis
1711,2191,2814,66.50546135,37.67113651,262.2375901,46.67454189,0.184896388,0.780921953,0.824105226,Atopic Dermatitis
26402,46500,60270,377.5989895,142.6858244,1225.742207,183.3468583,0.041722264,0.567784946,0.925855967,Atopic Dermatitis
2060,2885,5040,70.44168186,52.43341527,285.4802307,51.21399674,0.199306361,0.714038128,0.667787332,Atopic Dermatitis
33427,45546,65268,312.6864775,175.686098,1818.326081,206.3021528,0.386846006,0.733917358,0.827232177,Atopic Dermatitis
6209,11895,17094,235.2157632,55.36948815,820.7310601,88.91312801,0.29146314,0.521984027,0.971898886,Atopic Dermatitis
38337,57582,58506,376.9570744,188.9593278,2142.698664,220.9347968,0.325208908,0.665780973,0.865287768,Atopic Dermatitis
5135,6581,10919,174.9996887,46.14266051,469.7350647,80.85842604,0.117603445,0.780276554,0.964612174,Atopic Dermatitis
7947,11643,17415,175.7158643,78.54649066,964.5716806,100.5904303,0.438290725,0.682556042,0.894529693,Atopic Dermatitis
1197,1856,2808,82.04998129,28.17710393,274.764502,39.03931013,0.433459556,0.644935345,0.939184164,Atopic Dermatitis
1453,2554,3968,58.64719451,50.74410026,364.1970055,43.01182464,0.446626839,0.568911511,0.501351964,Atopic Dermatitis
4854,9902,17271,165.722163,67.2355441,1192.98694,78.6149143,0.446886555,0.490203999,0.914000772,Atopic Dermatitis
26834,46900,65268,373.0182046,150.3039098,1185.215295,184.8407692,0.031802554,0.572153518,0.91522645,Atopic Dermatitis
3104,4583,8217,123.5787003,41.01583585,575.1503243,62.86601265,0.523448027,0.677285621,0.943314391,Atopic Dermatitis
31594,53688,65268,315.1177896,249.8034083,2953.247004,200.5660245,0.221085668,0.588474147,0.60957258,Atopic Dermatitis
2387,3337,5544,91.76492226,44.20587383,398.9360749,55.1291465,0.158040643,0.715313156,0.876319947,Atopic Dermatitis
5761,7251,11431,164.3352767,53.73561577,651.5645379,85.6453911,0.420162622,0.794511102,0.945028591,Atopic Dermatitis
2477,3360,5160,160.0233983,22.29096212,438.4213562,56.15883147,0.17033672,0.737202381,0.990250487,Atopic Dermatitis
4682,5909,8436,244.8633585,30.97061107,509.5391052,77.20950426,0.182977311,0.792350652,0.991969005,Atopic Dermatitis
4212,4425,7056,101.65411,61.42348399,300.0954544,73.23172101,0.053933556,0.951864407,0.796802339,Atopic Dermatitis
15866,20682,26649,202.3181071,112.0995237,772.6244584,142.130991,0.522743012,0.767140509,0.832466363,Atopic Dermatitis
1968,2277,3465,79.62220871,37.50391548,219.0893578,50.05732138,0.048432156,0.864295125,0.882120769,Atopic Dermatitis
3476,6930,9919,135.6207067,67.25757465,488.3391411,66.526541,0.113695945,0.501587302,0.868365881,Atopic Dermatitis
3705,7272,8100,190.4300299,55.83764587,613.0548699,68.68298562,0.078576511,0.509488449,0.956045393,Atopic Dermatitis
6478,24908,34028,243.3246752,141.2703705,999.9320702,90.81875231,0.148311916,0.260077084,0.814200481,Atopic Dermatitis
3653,5001,7560,129.127022,49.88355492,408.764502,68.1992966,0.078076761,0.730453909,0.922367401,Atopic Dermatitis
4005,15898,27118,187.2075326,116.7287303,1552.674278,71.40955382,0.500763167,0.25191848,0.781802757,Atopic Dermatitis
2876,3726,5742,93.77289126,49.0450448,332.7878426,60.51311371,0.121756242,0.771873323,0.852320754,Atopic Dermatitis
1835,2224,3626,87.60641273,32.61688569,243.118795,48.33626552,0.103914107,0.825089928,0.928107782,Atopic Dermatitis
2644,4173,7612,180.781169,27.06330172,447.8294731,58.02107683,0.408318111,0.633596933,0.988731163,Atopic Dermatitis
1906,2172,2850,148.8531177,18.346408,345.882251,49.26250676,0.580720614,0.877532228,0.992375435,Atopic Dermatitis
19519,22139,28194,259.2702051,105.0240734,719.628463,157.6463215,0.266095872,0.881656805,0.914283126,Atopic Dermatitis
2788,4007,6534,114.9035668,35.30399153,489.4751801,59.58012966,0.415818893,0.695782381,0.951629197,Atopic Dermatitis
21904,27439,35742,236.9511208,142.3650526,1194.772691,167.0001167,0.387224481,0.798279821,0.799384088,Atopic Dermatitis
5032,5469,5814,174.7161868,39.05318231,376.9055916,80.04337192,0.243495088,0.920095081,0.974698529,Atopic Dermatitis
1622,3335,6300,69.89311296,55.58561692,311.3380951,45.44441155,0.468010532,0.486356822,0.606223113,Atopic Dermatitis
9133,12384,15876,346.8378206,38.85254145,813.8893937,107.8355079,0.242216514,0.73748385,0.993706027,Atopic Dermatitis
1287,2762,4257,125.8075334,23.36021552,399.0132393,40.48035689,0.46257085,0.465966691,0.982609858,Atopic Dermatitis
